interval	flow_info	len	dscp	counts
2023-06-26 21:04:00	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:04:00	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:04:00	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:04:10	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	75	0	2
2023-06-26 21:04:10	('TCP', '172.17.13.130', 5162, '40.99.157.2', 443)	40	0	2
2023-06-26 21:04:10	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:04:10	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	1123	0	1
2023-06-26 21:04:10	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:04:20	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:04:20	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:04:30	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:04:30	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:04:40	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:04:40	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:04:50	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	75	0	2
2023-06-26 21:04:50	('TCP', '172.17.13.130', 5208, '40.99.157.2', 443)	40	0	2
2023-06-26 21:04:50	('TCP', '172.17.13.130', 5162, '40.99.157.2', 443)	40	0	2
2023-06-26 21:04:50	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:04:50	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:04:50	('TCP', '40.99.157.2', 443, '172.17.13.130', 5208)	40	0	1
2023-06-26 21:04:50	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	931	0	1
2023-06-26 21:04:50	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	267	0	1
2023-06-26 21:04:50	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:04:50	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:05:00	('TCP', '172.17.13.130', 5222, '20.50.73.11', 443)	40	0	9
2023-06-26 21:05:00	('TCP', '20.50.73.11', 443, '172.17.13.130', 5222)	1492	0	4
2023-06-26 21:05:00	('TCP', '20.50.73.11', 443, '172.17.13.130', 5222)	52	0	4
2023-06-26 21:05:00	('TCP', '172.17.13.130', 5222, '20.50.73.11', 443)	1480	0	2
2023-06-26 21:05:00	('TCP', '172.17.13.130', 5222, '20.50.73.11', 443)	198	0	2
2023-06-26 21:05:00	('TCP', '20.50.73.11', 443, '172.17.13.130', 5222)	94	0	1
2023-06-26 21:05:00	('TCP', '20.50.73.11', 443, '172.17.13.130', 5222)	91	0	1
2023-06-26 21:05:00	('TCP', '172.17.13.130', 5222, '20.50.73.11', 443)	901	0	1
2023-06-26 21:05:00	('TCP', '172.17.13.130', 5222, '20.50.73.11', 443)	272	0	1
2023-06-26 21:05:00	('TCP', '172.17.13.130', 5222, '20.50.73.11', 443)	52	0	1
2023-06-26 21:05:00	('TCP', '20.50.73.11', 443, '172.17.13.130', 5222)	493	0	1
2023-06-26 21:05:00	('TCP', '20.50.73.11', 443, '172.17.13.130', 5222)	525	0	1
2023-06-26 21:05:10	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:05:10	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:05:10	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:05:10	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:05:30	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:05:30	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:05:30	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:05:30	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:05:40	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	75	0	2
2023-06-26 21:05:40	('TCP', '172.17.13.130', 5162, '40.99.157.2', 443)	40	0	2
2023-06-26 21:05:40	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:05:40	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	1123	0	1
2023-06-26 21:05:40	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:05:50	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:05:50	('TCP', '52.109.76.225', 443, '172.17.13.130', 5226)	52	0	1
2023-06-26 21:05:50	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	52	0	27
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	52	0	22
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	52	0	21
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	40	0	18
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	1492	0	17
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	40	0	15
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	1492	0	14
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	40	0	10
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	1492	0	10
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	1492	0	10
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	40	0	9
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	40	0	9
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	1480	0	8
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	40	0	8
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	52	0	7
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	1492	0	6
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	40	0	6
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5245, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5255, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5243, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5242, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5247, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5254, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5240, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5246, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5244, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5234)	52	0	5
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	52	0	5
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	40	0	5
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	1492	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	40	0	5
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5252, '52.98.228.50', 443)	40	0	4
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	60	0	4
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5234, '52.98.228.50', 443)	1492	0	4
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	1492	0	4
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	52	0	3
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	1492	0	3
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	40	0	3
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	52	0	3
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	97	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	52	0	3
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	74	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	52	0	3
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5241, '20.190.190.102', 443)	40	0	3
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5234, '52.98.228.50', 443)	40	0	3
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	177	0	3
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5252)	52	0	3
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5249)	52	0	3
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5250)	52	0	3
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5253)	52	0	3
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5256)	52	0	3
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5243, '20.190.190.102', 443)	52	0	3
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1460	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5248)	52	0	3
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5248, '20.190.190.102', 443)	40	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	52	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	1492	0	3
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5256, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	40	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	1492	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	40	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	1492	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	40	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	1492	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	40	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	40	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	1492	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	547	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	1460	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5248)	1492	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	62	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5246, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	762	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	691	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	690	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	663	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	651	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	196	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5243, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5242, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	1492	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5241, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5244, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5240, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5259)	1492	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	74	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	692	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	689	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	97	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	687	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	686	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	340	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	1492	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	196	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5245, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	1460	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	40	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5254, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	40	0	2
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5252)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5255, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5256, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5253, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5253, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5234)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	688	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5248, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	685	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	663	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	147	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5249, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	114	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5249, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5252, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5250, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5250, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5251, '20.190.190.102', 443)	40	0	2
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5247, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	298	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	52	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5251)	40	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5248)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5248)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5248)	40	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	297	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5247)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	298	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	270	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5254)	1115	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	206	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	70	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	60	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	1463	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	1415	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	1383	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	570	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	433	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	315	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	260	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	217	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	181	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	84	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	180	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	150	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	62	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	60	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5259)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5259)	52	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	272	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5255)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5246)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	1115	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	162	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	40	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	296	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5240)	74	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5260, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5259, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5259, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5259, '20.190.190.102', 443)	40	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5258, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5258, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5258, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5258, '52.98.228.50', 443)	40	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5257, '52.98.228.50', 443)	1492	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5257, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5257, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5257, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5257, '52.98.228.50', 443)	40	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5256, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5256, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	294	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	272	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5245)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	271	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5244)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	297	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	555	0	1
